iter	Passed	Remaining
1371	31057	59489
1372	31080	59466
1373	31100	59438
1374	31121	59414
1375	31144	59392
1376	31168	59371
1377	31194	59356
1378	31217	59333
1379	31243	59317
1380	31266	59295
1381	31288	59272
1382	31310	59248
1383	31331	59221
1384	31353	59197
1385	31374	59171
1386	31394	59144
1387	31420	59127
1388	31443	59106
1389	31466	59085
1390	31488	59060
1391	31508	59032
1392	31529	59007
1393	31553	58987
1394	31573	58960
1395	31594	58933
1396	31615	58908
1397	31635	58881
1398	31657	58856
1399	31677	58830
1400	31699	58806
1401	31720	58779
1402	31742	58756
1403	31767	58737
1404	31789	58713
1405	31810	58688
1406	31831	58663
1407	31855	58642
1408	31874	58614
1409	31896	58590
1410	31917	58564
1411	31937	58536
1412	31958	58511
1413	31981	58489
1414	32002	58464
1415	32024	58440
1416	32048	58419
1417	32070	58395
1418	32090	58368
1419	32112	58344
1420	32132	58318
1421	32154	58293
1422	32176	58269
1423	32197	58245
1424	32219	58220
1425	32241	58197
1426	32263	58173
1427	32284	58147
1428	32304	58121
1429	32325	58094
1430	32348	58074
1431	32376	58059
1432	32399	58038
1433	32423	58017
1434	32449	58001
1435	32471	57977
1436	32502	57971
1437	32527	57951
1438	32554	57937
1439	32581	57923
1440	32621	57930
1441	32644	57908
1442	32667	57886
1443	32689	57863
1444	32713	57843
1445	32738	57824
1446	32766	57810
1447	32788	57787
1448	32813	57768
1449	32835	57744
1450	32858	57722
1451	32878	57695
1452	32898	57669
1453	32919	57643
1454	32943	57623
1455	32965	57599
1456	32989	57578
1457	33012	57556
1458	33031	57528
1459	33051	57500
1460	33073	57477
1461	33098	57458
1462	33122	57437
1463	33145	57415
1464	33167	57391
1465	33188	57366
1466	33213	57347
1467	33240	57332
1468	33266	57317
1469	33291	57298
1470	33316	57278
1471	33339	57257
1472	33360	57230
1473	33382	57208
1474	33405	57185
1475	33430	57166
1476	33450	57140
1477	33473	57117
1478	33494	57092
1479	33516	57068
1480	33538	57044
1481	33562	57024
1482	33584	57000
1483	33611	56985
1484	33634	56963
1485	33660	56946
1486	33681	56920
1487	33705	56900
1488	33726	56876
1489	33748	56851
1490	33774	56835
1491	33797	56812
1492	33820	56790
1493	33842	56766
1494	33864	56742
1495	33890	56725
1496	33913	56704
1497	33934	56677
1498	33955	56653
1499	33976	56628
1500	33997	56602
1501	34019	56578
1502	34042	56555
1503	34062	56528
1504	34083	56503
1505	34106	56481
1506	34128	56458
1507	34151	56436
1508	34175	56414
1509	34197	56391
1510	34219	56367
1511	34241	56344
1512	34264	56322
1513	34287	56300
1514	34311	56279
1515	34333	56256
1516	34355	56232
1517	34378	56210
1518	34401	56188
1519	34425	56168
1520	34449	56147
1521	34472	56125
1522	34493	56100
1523	34514	56074
1524	34538	56054
1525	34560	56031
1526	34582	56006
1527	34606	55986
1528	34629	55964
1529	34651	55940
1530	34673	55916
1531	34693	55889
1532	34714	55865
1533	34738	55844
1534	34761	55821
1535	34785	55802
1536	34808	55779
1537	34831	55757
1538	34856	55738
1539	34880	55717
1540	34902	55694
1541	34926	55673
1542	34949	55651
1543	34971	55629
1544	34993	55604
1545	35014	55580
1546	35036	55556
1547	35059	55534
1548	35082	55510
1549	35107	55492
1550	35130	55470
1551	35156	55452
1552	35177	55428
1553	35199	55404
1554	35219	55377
1555	35240	55351
1556	35264	55331
1557	35285	55306
1558	35305	55280
1559	35328	55257
1560	35350	55233
1561	35373	55211
1562	35395	55188
1563	35420	55168
1564	35443	55147
1565	35470	55130
1566	35492	55107
1567	35513	55081
1568	35536	55059
1569	35557	55035
1570	35580	55012
1571	35601	54988
1572	35624	54965
1573	35658	54960
1574	35681	54937
1575	35704	54915
1576	35725	54890
1577	35747	54866
1578	35768	54842
1579	35789	54817
1580	35814	54797
1581	35838	54776
1582	35859	54752
1583	35885	54734
1584	35907	54710
1585	35930	54688
1586	35951	54663
1587	35973	54639
1588	35995	54615
1589	36017	54592
1590	36038	54567
1591	36059	54542
1592	36082	54519
1593	36100	54491
1594	36123	54468
1595	36146	54446
1596	36168	54423
1597	36189	54397
1598	36211	54373
1599	36233	54349
1600	36257	54330
1601	36280	54307
1602	36302	54284
1603	36326	54263
1604	36348	54239
1605	36372	54219
1606	36396	54198
1607	36421	54179
1608	36447	54162
1609	36473	54144
1610	36498	54124
1611	36521	54103
1612	36547	54084
1613	36569	54061
1614	36591	54037
1615	36614	54015
1616	36638	53994
1617	36661	53972
1618	36682	53948
1619	36707	53927
1620	36730	53906
1621	36752	53882
1622	36775	53860
1623	36795	53833
1624	36817	53810
1625	36839	53786
1626	36860	53761
1627	36880	53735
1628	36902	53710
1629	36923	53686
1630	36945	53662
1631	36969	53642
1632	36991	53618
1633	37015	53598
1634	37043	53582
1635	37071	53567
1636	37096	53548
1637	37120	53527
1638	37143	53504
1639	37166	53483
1640	37188	53460
1641	37212	53439
1642	37236	53417
1643	37257	53393
1644	37281	53372
1645	37307	53354
1646	37330	53331
1647	37356	53313
1648	37380	53294
1649	37405	53274
1650	37429	53254
1651	37455	53236
1652	37479	53214
1653	37510	53203
1654	37534	53183
1655	37560	53165
1656	37582	53141
1657	37603	53116
1658	37626	53094
1659	37650	53073
1660	37669	53046
1661	37693	53025
1662	37716	53003
1663	37739	52980
1664	37760	52956
