iter	Passed	Remaining
1014	10159	39888
1015	10170	39882
1016	10182	39877
1017	10192	39870
1018	10204	39865
1019	10211	39845
1020	10223	39843
1021	10235	39842
1022	10248	39842
1023	10259	39836
1024	10270	39829
1025	10281	39822
1026	10292	39815
1027	10302	39807
1028	10309	39783
1029	10320	39780
1030	10330	39768
1031	10341	39762
1032	10352	39756
1033	10363	39749
1034	10369	39724
1035	10380	39716
1036	10384	39685
1037	10395	39679
1038	10406	39674
1039	10422	39683
1040	10437	39694
1041	10445	39677
1042	10462	39691
1043	10477	39701
1044	10488	39694
1045	10503	39705
1046	10519	39716
1047	10534	39724
1048	10550	39736
1049	10565	39747
1050	10581	39759
1051	10585	39726
1052	10595	39716
1053	10603	39698
1054	10612	39684
1055	10625	39685
1056	10641	39696
1057	10657	39708
1058	10672	39717
1059	10687	39726
1060	10703	39738
1061	10718	39745
1062	10735	39758
1063	10749	39766
1064	10764	39772
1065	10776	39770
1066	10788	39766
1067	10799	39760
1068	10811	39755
1069	10822	39749
1070	10833	39742
1071	10844	39737
1072	10856	39731
1073	10863	39712
1074	10874	39705
1075	10885	39699
1076	10897	39692
1077	10907	39685
1078	10918	39678
1079	10926	39658
1080	10936	39649
1081	10947	39642
1082	10958	39634
1083	10969	39626
1084	10980	39619
1085	10990	39612
1086	11002	39606
1087	11013	39599
1088	11024	39591
1089	11034	39583
1090	11045	39576
1091	11056	39568
1092	11062	39543
1093	11073	39536
1094	11076	39499
1095	11087	39492
1096	11096	39480
1097	11106	39471
1098	11117	39462
1099	11128	39454
1100	11137	39440
1101	11148	39433
1102	11158	39425
1103	11169	39418
1104	11177	39399
1105	11188	39390
1106	11199	39383
1107	11210	39377
1108	11220	39369
1109	11233	39367
1110	11245	39364
1111	11256	39356
1112	11266	39347
1113	11277	39338
1114	11287	39330
1115	11298	39323
1116	11311	39320
1117	11322	39313
1118	11333	39306
1119	11344	39300
1120	11355	39294
1121	11367	39290
1122	11379	39287
1123	11387	39270
1124	11399	39264
1125	11407	39248
1126	11419	39244
1127	11431	39239
1128	11442	39234
1129	11454	39227
1130	11461	39209
1131	11472	39201
1132	11483	39193
1133	11491	39175
1134	11502	39168
1135	11512	39159
1136	11523	39152
1137	11527	39122
1138	11538	39113
1139	11549	39104
1140	11559	39096
1141	11570	39089
1142	11581	39081
1143	11592	39073
1144	11603	39066
1145	11614	39059
1146	11625	39052
1147	11637	39048
1148	11640	39013
1149	11651	39008
1150	11662	39000
1151	11673	38991
1152	11683	38983
1153	11691	38964
1154	11702	38956
1155	11713	38950
1156	11724	38944
1157	11735	38936
1158	11746	38929
1159	11752	38905
1160	11763	38897
1161	11773	38888
1162	11783	38875
